"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Quartero"
	"DOTA_VisualNovel_seasonal_quartero_Heading_generic"		"La rubrichetta di Quartero"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-1_Quartero_0"		"Benvenuto nel Bazar delle Curiosità di Quartero!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-2_Quartero_0"		"Quartero il Miserabile, al tuo servizio!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-3_Quartero_0"		"Benvenuto, Eroe! Vieni, entra dentro!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-4_Quartero_0"		"L'unico trucco è... che NON c'è nessun trucco! Ma conta comunque come trucco!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-5_Quartero_0"		"Tutto qui è impagabile! E con questo intendo dire che è gratuito!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-6_Quartero_0"		"Il Bazar delle Curiosità di Quartero! Dove l'inestimabile non ha prezzo!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-7_Quartero_0"		"La mia maledizione è la tua cornucopia!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-8_Quartero_0"		"I miei tesori sono inestimabili! Letteralmente!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-9_Quartero_0"		"Entra subito dentro!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-10_Quartero_0"		"Il mio modesto emporio lungo la strada ti dà il benvenuto! Avvicinati, avvicinati!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-11_Quartero_0"		"Tutto questo potrebbe essere tuo!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-12_Quartero_0"		"La mia tragica storia è disponibile su richiesta! O anche senza!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-13_Quartero_0"		"La mia generosità non conosce limiti!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-14_Quartero_0"		"Ah, un Eroe! Proprio il mio cliente preferito!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-15_Quartero_0"		"Tutti questi set di oggetti... e neanche un prezzo in bella vista!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-16_Quartero_0"		"Bottini e tesori per re e conquistatori!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-17_Quartero_0"		"La mia generosità non conosce limiti! Grazie a una maledizione occulta!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-18_Quartero_0"		"La mia generosità è illimitata! Che mi piaccia o meno!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-19_Quartero_0"		"Benvenuto nel Bazar delle Curiosità di Quartero! Dove tutto è GRATIS, e sono legalmente obbligato a fingere che la cosa mi faccia molto piacere."
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-20_Quartero_0"		"Mi chiamo Quartero! Basta chiedere e ti racconterò la tragica storia della mia vita!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-21_Quartero_0"		"Per ogni acquisto avrai in omaggio la mia storia strappalacrime!"
	"DOTA_VisualNovel_seasonal_fall_2025_Actor_Quartero"		"Quartero"
	"DOTA_VisualNovel_seasonal_fall_2025_Heading_itemset-01"		"Witch Doctor - Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Heading_itemset-02"		"Vengeful Spirit - Le Maledizioni di Morrigan"
	"DOTA_VisualNovel_seasonal_fall_2025_Heading_itemset-03"		"Legion Commander - Le Gesta di Drakon"
	"DOTA_VisualNovel_seasonal_fall_2025_Heading_itemset-04"		"Legion Commander - L'Ira di Drakon"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward__title_0"		"Il Cucciolotto di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_0"		"Ah, un Eroe! Benvenuto nel Bazar delle Curiosità di Quartero!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_1"		"Dai, dai, entra subito, non stare lì sul ciglio della strada!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_2"		"Entra nel mio emporio! Vieni qui, dall'altra parte della strada!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_3"		"Mi chiamo Quartero! Sono il proprietario di questo bazar."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_4"		"O almeno, del piccolo tratto di strada che ho sistemato a tale scopo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_5"		"Permettimi di stendere alcuni teli affinché tu possa vedere meglio i miei tesori inestimabili."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_6"		"Posso offrirti qualcosa? Stavo mangiando una scatoletta di sardine, ne vuoi una?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_7"		"No? Nessun problema. Veniamo al dunque!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_8"		"Non dovrei nemmeno iniziare con questo, ma chi se ne frega."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-ward_Quartero_9"		"Vedi questo pupazzetto? È tuo. Gratis. Solo perché sei il mio primo cliente della giornata."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head__title_0"		"Maschera di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_0"		"Posso essere schietto? Mio caro, sembri un vagabondo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_1"		"Questo aspetto ricorda più quello di un vagabondo senzatetto che quello di un Eroe."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_2"		"Fortunatamente, ci sono io ad aiutarti. Ecco, prova questa maschera voodoo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_3"		"È un accessorio puramente decorativo. A patto che non si pronuncino parole voodoo, ovviamente. La tua testa si rimpicciolirebbe!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_4"		"Ecco. Ora non muoverti. Lascia che ti guardi."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-head_Quartero_5"		"Oh, sì. Sì sì sì. È... davvero... magnifica!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt__title_0"		"Cintura di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_0"		"Penso che tu abbia capito: non son qui a pettinar le bambole."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_1"		"Per niente, fornisco l'inestimabile a coloro che sono veramente eccezionali."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_2"		"Re, conquistatori, semidei... Eroi come te."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_3"		"Ecco, prova questa enorme cintura per proteggerti \"dove non batte il sole\"."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-belt_Quartero_4"		"Mmm, sì. Sì, sì, ti calza a pennello, come immaginavo!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back__title_0"		"Protezione per le Spalle di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_0"		"Ora, immagino che ti starai chiedendo: dato il mio aspetto francamente diabolico..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_1"		"Il fatto che questi oggetti siano chiaramente inestimabili..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_2"		"Il fatto che non abbia ancora MENZIONATO un prezzo..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_3"		"E il fatto che ci troviamo a un bivio a mezzanotte..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_4"		"Dov'è l'INGANNO?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_5"		"Lascia che ti sistemi la cintura. Ecco."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_6"		"Sì. Sì, questo scudo è stato fatto per te."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-back_Quartero_7"		"A proposito, su questo scudo c'è il teschio di una persona reale. Non so dire di chi fosse, ma era MOLTO famoso."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder__title_0"		"Cesta di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_0"		"Qual è il trucco, mio caro Eroe? Il trucco è... che NON c'è nessun trucco."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_1"		"Quindi si tratta di una presa per i fondelli."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_2"		"Tutto ciò che ti offro qui stasera, inclusa questa bellissima cesta voodoo al cocco, è gratuito."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_3"		"Senza nulla in cambio. Non potrei porre una sola condizione a questa transazione, anche se volessi."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_4"		"Anche un modesto 10% di mancia mi provocherebbe un forte dolore alle ossa. Come si dice... nel midollo, vero?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_5"		"Sì, il mio midollo si trasformerebbe in vermi bolliti o qualcosa del genere. È successo qualche volta e credetemi: fa un male cane :hero_faceless_void::hero_undying::hero_crystal_maiden::hero_kunkka:ing."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_6"		"Lascia che ti racconti la mia storia, tragica e affascinante al tempo stesso."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-shoulder_Quartero_7"		"Hai tempo di ascoltarla?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon__title_0"		"Bastone di Papa Wanga"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_0"		"Ecco, prendi anche questo bastone. Chiuderò gli occhi e quando li riaprirò farò finta di vederti per la prima volta con il tuo nuovo vestito. Ok, eccoti qua."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_1"		"Oh, ti sta benissimo! Insisto perché tu sparisca con tutto il completo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_2"		"E come detto, metti via i soldi. Non voglio - non POSSO - prendere un solo centesimo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_3"		"E per quanto riguarda la storia strappalacrime di cui parlavo, è una di quelle... È un ricordo doloroso dannatamente imbarazzante."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_4"		"In effetti, non lo condividerei nemmeno con te se non fossi tecnicamente obbligato..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-01-weapon_Quartero_5"		"Beh, te ne parlerò tra poco."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder__title_0"		"Furia di Morrigan"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_0"		"Vuoi chinarti un secondo? Lascia che ti metta addosso questa Furia di Morrigan e..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_1"		"Ecco fatto. Ti calza come un guanto."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_2"		"A che punto ero? Oh sì, la tragica storia della mia vita. Prepara i fazzoletti, questa storia busserà alla porta del tuo cuore."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_3"		"C'era una volta un mondo fantastico, molto diverso da quello realistico in cui viviamo oggi. A quei tempi, il sottoscritto faceva parte di un famoso gruppo di avventurieri!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_4"		"^-2.0Eravamo impavidi! Sfacciati! Imprudenti! Avventati! E se hai notato come questi aggettivi siano diventati sempre meno positivi e tendano a un inevitabile e spettacolare declino..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-shoulder_Quartero_5"		"Non ti preoccupare, ci stiamo arrivando."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs__title_0"		"Tormento di Morrigan"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_0"		"No, non ero un guerriero invincibile che teneva la prima linea o un cecchino che forniva supporto a distanza nelle retrovie."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_1"		"^-1.5Alza quella gamba, per favore. Appoggiati pure alla mia schiena, sono forte come una quercia. Ora, che ne dici di quella cintura?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_2"		"La mia posizione era qualcosa di ancora più importante, ed ero ancora più indietro! Ero il QUARTIERMASTRO."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_3"		"^-3.0Il genio della logistica che assicurava la prontezza del gruppo per la battaglia con preziose capacità di approvvigionamento, riparazione e razionamento strategico. Ho condotto l'offensiva, nelle retrovie."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_4"		"^-1.0Castelli, grotte, segrete! Non c'era missione che potesse fermarci! Nessun ostacolo che..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-legs_Quartero_5"		"^-2.0Dalla tua espressione capisco che non mi stai ascoltando quindi andrò dritto al punto: ovviamente, c'è stata una missione che era davvero troppo per noi, quindi vuota il sacco e datti da fare..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head__title_0"		"Ponderatezza di Morrigan"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_0"		"Indossiamo questo casco piumato di Morrigan. Queste piume sono autentiche... struzzo di palude ostriano. O forse un castoro azzurro pelliviano. Bah, non importa, tanto è estinto."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_1"		"Tornando alla mia tragica storia. Fin dall'inizio, niente è andato per il verso giusto."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_2"		"Dietro ogni porta, scheletri. Dietro ogni passaggio segreto, scheletri. Dentro ogni scrigno del tesoro, scheletri."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_3"		"Ci aspettavamo di trovare ALCUNI scheletri, dopotutto si trattava di una catacomba, ma il rapporto tra scheletri e metri quadrati era assurdo."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_4"		"Fu allora che metà del gruppo scomparve improvvisamente in un'oscurità insondabile."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_5"		"^-1.0E naturalmente c'erano anche degli scheletri. Dalle ombre provenivano urla terribili."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-head_Quartero_6"		"E poi arrivarono altri scheletri, ovviamente. Andò tutto a rotoli."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon__title_0"		"Malizia di Morrigan"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_0"		"Aspetta, so che c'è un'arma in dotazione, dove l'ho messa? Eccola qui. La Malizia di Morrigan!"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_1"		"Attenzione, è affilata. E anche scintillante. Se fossi in te, non lascerei che le parti luminose ti toccassero la pelle, prendila per l'impugnatura. Ecco, così."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_2"		"Continuando la storia di prima: avrei potuto riportare in vita i miei alleati con la mia borsa di tonici preziosi? O dare loro un'arma di qualità, come quella che hai in mano in questo momento?"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_3"		"Tecnicamente sì. E ancora più tecnicamente, me lo chiesero."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_4"		"Posso essere sincero? Non sarebbero sopravvissuti. C'è una grande differenza tra esplorare una catacomba e trascinare la propria carcassa stanca attraverso di essa."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_5"		"Quindi, per risparmiarti i dettagli, il sottoscritto ha saggiamente deciso..."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-02-weapon_Quartero_6"		"... di non condividendo le provviste."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms__title_0"		"Guanti delle Gesta di Drakon"
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_0"		"Le Gesta di Drakon. Non hai smesso di fissarle da quando sei arrivato."
	"DOTA_VisualNovel_seasonal_fall_2025_Dialogue_itemset-03-arms_Quartero_1"		"Sì, sono gratuiti, prendili pure."
