"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Quartero"
	"DOTA_VisualNovel_seasonal_quartero_Heading_generic"		"Visitando a Quartero"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-1_Quartero_0"		"¡Te doy bienvenida a Curiosidades de Quartero!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-2_Quartero_0"		"¡Quartero el Despojado, a tu entera disposición!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-3_Quartero_0"		"¡Bienvenido, héroe! ¡Vamos, pasa dentro!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-4_Quartero_0"		"El truco es... ¡que no hay truco! ¡Y ese es el único truco!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-5_Quartero_0"		"¡Todo lo de aquí no tiene precio! ¡Y con eso quiero decir que es gratuito!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-6_Quartero_0"		"¡Curiosidades de Quartero! ¡Donde lo invaluable no tiene precio!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-7_Quartero_0"		"¡De mi infortunio nace tu fortuna!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-8_Quartero_0"		"¡Mis tesoros no tienen precio! ¡Literalmente!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-9_Quartero_0"		"¡Pasa adentro!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-10_Quartero_0"		"¡Te doy la bienvenida a mi humilde emporio! ¡Adelante, pisa mis mantas!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-11_Quartero_0"		"¡Todo esto podría ser tuyo!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-12_Quartero_0"		"¡Mi trágica historia está disponible con solo pedirla! ¡O incluso sin pedirla!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-13_Quartero_0"		"¡Mi generosidad no conoce límites!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-14_Quartero_0"		"¡Ah, un héroe! ¡Justo el tipo de cliente que no puedo rechazar!"
