"novel"
{
	"DOTA_VisualNovel_seasonal_quartero_Actor_Quartero"		"Quartero"
	"DOTA_VisualNovel_seasonal_quartero_Heading_generic"		"Quartero's Curiositeiten"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-1_Quartero_0"		"Welkom bij Quartero's Curiositeiten!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-2_Quartero_0"		"Quartero de Onbelaste, tot uw dienst!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-3_Quartero_0"		"Welkom, held! Kom binnen!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-4_Quartero_0"		"Het enige addertje onder het gras is ... dat er geen addertje is! Dat is dus maar één addertje in totaal."
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-5_Quartero_0"		"Alles hier is onbetaalbaar! En daar bedoel ik mee dat het gratis is!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-6_Quartero_0"		"Quartero's Curiositeiten! Waar het onbetaalbare niets kost!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-7_Quartero_0"		"Mijn vloek is jouw zegen!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-8_Quartero_0"		"Mijn schatten zijn onbetaalbaar! Letterlijk!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-9_Quartero_0"		"Kom, kom!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-10_Quartero_0"		"Welkom in mijn eenvoudige winkel hier langs de weg! Kom maar op mijn kleedje staan!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-11_Quartero_0"		"Dit kan allemaal van jou zijn!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-12_Quartero_0"		"Tragische achtergrondverhalen op verzoek! Of zelfs als je er niet om vraagt."
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-13_Quartero_0"		"Mijn vrijgevigheid kent geen grenzen!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-14_Quartero_0"		"Ah, een held! Mijn favoriete klant!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-15_Quartero_0"		"Kijk eens, al deze itemsets en geen prijskaartje te bespeuren!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-16_Quartero_0"		"Buit en schatten voor koningen en veroveraars!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-17_Quartero_0"		"Mijn vrijgevigheid kent geen grenzen! Dankzij een verroeste vloek!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-18_Quartero_0"		"Mijn vrijgevigheid is grenzeloos! Of ik het nu wil of niet!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-19_Quartero_0"		"Welkom bij Quartero's Curiositeiten! Waar alles GRATIS is en ik contractueel verplicht ben om te doen of ik daar blij mee ben."
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-20_Quartero_0"		"Ik ben Quartero! Vraag gerust naar mijn tragische geschiedenis!"
	"DOTA_VisualNovel_seasonal_quartero_Dialogue_generic-21_Quartero_0"		"Mijn tragische geschiedenis krijg je gratis bij elke aankoop!"
	"DOTA_VisualNovel_seasonal_fall_2025_Actor_Quartero"		"Quartero"
	"DOTA_VisualNovel_seasonal_fall_2025_Heading_itemset-01"		"Witch Doctor - Papa Wanga"
